Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click),publish_datetime,month
122157188504762707,61572881214141,Juan365,"Manatiling alerto at handa sa mga oras na ito, Juankada! ⚠️ 

Iwasan ang paglabas kung hindi kinakailangan. Mag-ingat at manatiling ligtas! 🙏🌧️

#Juan365 #Juan365PH #JuanKada",,0,09/23/2025 04:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid031fF3WvDwb86Np7TudzyKRz4hq1uCYZDKPsp4mkdnHJyPCxvZ9GFHmpeG95XiyyZEl,0,0,Photos,,,,,Lifetime,23132.0,14158.0,341.0,223.0,81.0,37.0,2.0,348.0,250.0,38.0,60.0,0.27,,,,1.0,,2025-09-23 04:00:00,2025-09
122157173978762707,61572881214141,Juan365,"Nakapasok na si Bagyong Opong, kaya mahalagang maging handa at ligtas sa panahon ng sakuna. Alamin ang contact information ng mga organisasyong makakatulong sa atin. ⛈️☔️
Keep safe and dry, JuanKada!

#Juan365 #Juan365PH #JuanKada",,0,09/23/2025 02:22,,https://www.facebook.com/Juan365officialpage/posts/pfbid0oazJSdmCKAgrj1VHgs1C5xu3KBQLpEYQMGqbWqxBu3sL25WLtybpg6iGrWLVHHCSl,0,1,Photos,,,,,Lifetime,20503.0,12154.0,228.0,165.0,38.0,25.0,,200.0,165.0,35.0,,0.0,,,,2.0,,2025-09-23 02:22:00,2025-09
122157154532762707,61572881214141,Juan365,"Ingat tayo, Juankada!

Bagamat nakalabas na si Bagyong Nando, may LPA pa rin sa labas ng bansa na patuloy na nagdadala ng ulan sa'tin. Huwag kalimutang magdala ng payong at magdoble-ingat sa biyahe.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/23/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0mzAF4NEmCUehLeeoqWpTfCEwEuYbDGPnGG8d9d2JcHmuQZSUd7u1k7fa985cfKGEl,0,0,Photos,,,,,Lifetime,25766.0,15180.0,580.0,277.0,274.0,29.0,2.0,602.0,550.0,52.0,,0.26,,,,1.0,,2025-09-23 00:00:00,2025-09
122157130484762707,61572881214141,Juan365,"100 days left to make it happen! Ano pa ang goals mo this 2025?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/22/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid02QL2Na4NqfRFWWW28AouVC4DXHWoR7wzbxi4rhkUmVv2M2yHnVbbx2Uu1r2EdR8H5l,0,0,Photos,,,,,Lifetime,35503.0,20638.0,510.0,283.0,201.0,26.0,4.0,960.0,800.0,160.0,,0.5,,,,1.0,,2025-09-22 21:30:00,2025-09
122157090524762707,61572881214141,Juan365,"Trivia time! Sa Juan365, ilang beses bumubuhos ang Money Rain kada araw?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/22/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0Am4Jz6J96tV9xfejcDxmGViXUgkdhhFQCobcLiYvLFXPDMfcQDiDF2jRSAP7wseDl,0,0,Photos,,,,,Lifetime,69406.0,39592.0,1547.0,853.0,635.0,59.0,1.0,2124.0,1882.0,241.0,1.0,0.92,,,,4.0,,2025-09-22 17:00:00,2025-09
122157022178762707,61572881214141,Juan365,"Never share your password or OTP. Kahit sa tropa!
🔒 Ingat sa scam, para tuloy-tuloy ang saya.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert","Never share your password or OTP. Kahit sa tropa!
🔒 Ingat sa scam, para tuloy-tuloy ang saya.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",11,09/22/2025 07:00,,https://www.facebook.com/Juan365officialpage/videos/2505724633130741/,1,0,Videos,,,,,Lifetime,19351.0,17118.0,483.0,310.0,124.0,49.0,,213.0,212.0,,1.0,0.0,46050.826,2.712,0.0,,,2025-09-22 07:00:00,2025-09
122156985344762707,61572881214141,Juan365,"Sagutin na, Juankada! Ano ang nagpapasaya sa’yo? 😍📝

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/22/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02GKzSUA9Yrs5G8GHDuZTECfhtkodURTb7Yb3NTKoBs44pDtcCmgKqmzkp8B2u3AkTl,0,0,Photos,,,,,Lifetime,43201.0,23957.0,1042.0,416.0,552.0,74.0,2.0,1348.0,1198.0,134.0,16.0,0.53,,,,2.0,,2025-09-22 03:00:00,2025-09
122156961746762707,61572881214141,Juan365,"Free credits gusto? Follow ayaw?

How to Join:
1. Follow Juan365  on Facebook.
2. Tap the “...” beside Sign Up on our FB page.
3. Select “Invite Friends”, tap “Select All”, then hit Send Invites.
4. Take a screenshot showing you invited your friends.
5. I-comment ang screenshot as proof na naka-follow ka at nag-invite ng tropa.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/22/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0HnxUKpbGivCDY4pgaoCxMSwBML3YUgqzu72RQBNRbBgoUMA3nF2zqq25AZUP5jk7l,0,0,Photos,,,,,Lifetime,13956.0,7928.0,953.0,421.0,426.0,106.0,1.0,1170.0,1012.0,140.0,18.0,0.51,,,,1.0,,2025-09-22 00:00:00,2025-09
122156943722762707,61572881214141,Juan365,"Juankada! Your cashback is calling—i-redeem mo na at i-level up ang araw mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",,0,09/21/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid07H8QBMnrYbbytXHcDaLTD6QV2pZAfRy1mMJh6gnAqg6Gh83tRZggmwAmH3xPFrRrl,0,0,Photos,,,,,Lifetime,21735.0,12948.0,436.0,196.0,199.0,41.0,2.0,671.0,570.0,77.0,24.0,0.28,,,,1.0,,2025-09-21 21:30:00,2025-09
122156913362762707,61572881214141,Juan365,"Handa ka na ba sa colorful spins at endless surprises, Juankada?
Play now sa Juan365 and let the fun take flight!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan","Handa ka na ba sa colorful spins at endless surprises, Juankada?
Play now sa Juan365 and let the fun take flight!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan",6,09/21/2025 17:01,,https://www.facebook.com/reel/1160525149307608/,1,0,Reels,,,,,Lifetime,49462.0,38177.0,1089.0,719.0,286.0,84.0,,434.0,433.0,,1.0,0.05,118850.209,3.145,0.0,,,2025-09-21 17:01:00,2025-09
122156856866762707,61572881214141,Juan365,"🇵🇭 EJ Obiena dominates the skies once again, securing GOLD at the Atletang Ayala World Pole Vault Challenge! 🌟

With unmatched skill and determination, the Filipino pole vault sensation continues to make history and bring pride to the nation. 🙌

📅 September 21, 2025
📍 World-class. World-ranked. World-champion.

#Juan365 #Juan365PH #AllinJuanSaSaya #Juankada #Juansports",,0,09/21/2025 08:50,,https://www.facebook.com/Juan365officialpage/posts/pfbid02dAQBmSehRqRhDQmBKTiYc5V9xHAapdDbiKUjQJ6iAGW1bM9EmvuLN7HeBN7yE2rYl,0,0,Photos,,,,,Lifetime,32380.0,19926.0,360.0,232.0,104.0,24.0,2.0,256.0,199.0,57.0,,0.38,,,,1.0,,2025-09-21 08:50:00,2025-09
122156833814762707,61572881214141,Juan365,"Masaya ang laro, pero mas masaya kung may oras ka rin para sa pahinga. ⏰ Diba, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,09/21/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid09FUGYKMni8t3BzHUZivWKQxrmmBB7REobfn7JMterPsNmPrsiV4r3WGyfS98drYZl,0,0,Photos,,,,,Lifetime,35863.0,20524.0,448.0,247.0,166.0,35.0,5.0,617.0,499.0,86.0,32.0,0.44,,,,1.0,,2025-09-21 07:00:00,2025-09
122156801498762707,61572881214141,Juan365,"Alin ang mas exciting para sa’yo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Alin ang mas exciting para sa’yo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,09/21/2025 03:01,,https://www.facebook.com/reel/795135429555813/,1,0,Reels,,,,,Lifetime,24393.0,23254.0,882.0,535.0,284.0,63.0,,355.0,354.0,,1.0,0.01,63813.531,3.009,0.0,,,2025-09-21 03:01:00,2025-09
122156777204762707,61572881214141,Juan365,"All-in sa saya, Juankada!
Get the hottest updates, exclusive offers, at latest announcements, join our official TG Channel!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","All-in sa saya, Juankada!
Get the hottest updates, exclusive offers, at latest announcements, join our official TG Channel!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,09/21/2025 00:00,,https://www.facebook.com/Juan365officialpage/videos/1188338883209711/,1,0,Videos,,,,,Lifetime,16693.0,14887.0,439.0,279.0,122.0,38.0,,247.0,246.0,,1.0,0.0,35069.544,2.357,0.0,,,2025-09-21 00:00:00,2025-09
122156758820762707,61572881214141,Juan365,"Sino dito ang naka-LSS na sa Christmas songs? Share your fave!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Sino dito ang naka-LSS na sa Christmas songs? Share your fave!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",9,09/20/2025 21:30,,https://www.facebook.com/Juan365officialpage/videos/1308660667560090/,1,0,Videos,,,,,Lifetime,21882.0,19670.0,446.0,282.0,123.0,41.0,,144.0,144.0,,,0.0,42870.262,2.199,0.0,,,2025-09-20 21:30:00,2025-09
122156731694762707,61572881214141,Juan365,"SuperAce ang sagot sa non-stop action.
Shuffle up at sabay sabay tayo sa ace vibe!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan","SuperAce ang sagot sa non-stop action.
Shuffle up at sabay sabay tayo sa ace vibe!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan",11,09/20/2025 17:01,,https://www.facebook.com/Juan365officialpage/videos/4254026091539354/,1,0,Videos,,,,,Lifetime,8470.0,7383.0,449.0,273.0,130.0,46.0,,400.0,400.0,,,0.0,29937.524,4.506,0.0,,,2025-09-20 17:01:00,2025-09
122156648792762707,61572881214141,Juan365,"Heads up, Juankada! 🚨
Huwag patulan ang suspicious links o messages — IGNORE agad! 
Makipag-usap lamang sa Juan365 CSR at Juan365 Official FB Page.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #JuanAlert",,0,09/20/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0cKoZKiLFaNfrhmC91zgSbi2cqeXM2NMbQCB9nPqr6FRwbVEvradb7NYYC4hCLevKl,0,0,Photos,,,,,Lifetime,32811.0,20008.0,404.0,269.0,97.0,38.0,4.0,531.0,437.0,93.0,1.0,0.41,,,,1.0,,2025-09-20 07:00:00,2025-09
122156635454762707,61572881214141,Juan365,,,0,09/20/2025 05:23,,https://www.facebook.com/Juan365officialpage/posts/pfbid02Rur2Fi69xSA7nAG2FX5X9sNr77Q9AwR8ZKF6MwtRHN5Tu8mT6Uzf7BAhAQFToLfl,0,1,Photos,,,,,Lifetime,40717.0,23093.0,326.0,246.0,45.0,35.0,3.0,987.0,488.0,499.0,,0.0,,,,1.0,,2025-09-20 05:23:00,2025-09
122156618444762707,61572881214141,Juan365,"Kung bibigyan ka ngayon… anong una mong gagawin? Comment below! 👇

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/20/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0k2N2BBobqdHTn7SQX2wVbhmUQvtMv1Y4GgcEECXKXuuB5VtSXXFP876BYrFgqMAkl,0,0,Photos,,,,,Lifetime,50358.0,28079.0,1553.0,620.0,816.0,117.0,2.0,1955.0,1794.0,161.0,,0.66,,,,1.0,,2025-09-20 03:00:00,2025-09
122156592008762707,61572881214141,Juan365,"Sige nga, itapat mo nga?

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Sige nga, itapat mo nga?

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",10,09/20/2025 00:01,,https://www.facebook.com/Juan365officialpage/videos/1449917136238880/,1,0,Videos,,,,,Lifetime,27598.0,21687.0,810.0,472.0,297.0,41.0,,942.0,942.0,,,0.0,82321.684,3.611,0.0,,,2025-09-20 00:01:00,2025-09
122156569952762707,61572881214141,Juan365,"Wallpaper pa lang, panalo na! diba, Juankada? 🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/19/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid026GNYm6qweiCqS3PTi5FQ7aiJNRGNia5QsQBtNUrBde6Ej1EGWXyEsDgZkM5rCwpol,0,0,Photos,,,,,Lifetime,24420.0,14147.0,341.0,213.0,107.0,21.0,1.0,330.0,260.0,70.0,,0.31,,,,1.0,,2025-09-19 21:30:00,2025-09
122156533670762707,61572881214141,Juan365,"Time to choose your power-up, Juankada! Anong pipiliin mo?

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,09/19/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0t5nK9NRuRM76ZfuKnDaMsEz7Tpn9emWu2DM1XzxxDxhWa9CdwfTcuB1C4fhnLH25l,0,0,Photos,,,,,Lifetime,47170.0,27638.0,941.0,434.0,415.0,92.0,3.0,1336.0,1101.0,216.0,19.0,0.54,,,,3.0,,2025-09-19 17:00:00,2025-09
122156461964762707,61572881214141,Juan365,"Bawal magpahuli! Harapin ang bagong hamon kay Joker Ace, only on Juan365 🔥

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Bawal magpahuli! Harapin ang bagong hamon kay Joker Ace, only on Juan365 🔥

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",19,09/19/2025 07:01,,https://www.facebook.com/Juan365officialpage/videos/1151276043520358/,1,0,Videos,,,,,Lifetime,7915.0,7590.0,343.0,218.0,96.0,29.0,,211.0,210.0,,1.0,0.03,30340.861,4.45,0.0,,,2025-09-19 07:01:00,2025-09
122156415374762707,61572881214141,Juan365,"Alam mo ba, Juankada? Mas masaya ang laro kapag alam mo ang limit mo!
Play smart, play safe — enjoy responsibly!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","Alam mo ba, Juankada? Mas masaya ang laro kapag alam mo ang limit mo!
Play smart, play safe — enjoy responsibly!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",10,09/19/2025 03:01,,https://www.facebook.com/Juan365officialpage/videos/762972490033264/,1,0,Videos,,,,,Lifetime,10823.0,8093.0,330.0,206.0,65.0,59.0,,343.0,286.0,,57.0,0.0,29596.708,3.349,0.0,,,2025-09-19 03:01:00,2025-09
122156360702762707,61572881214141,Juan365,"🎄✨ 14 Fridays na lang, Juankada! ✨🎄
Amoy Pasko na sa Juan365! 
Ano’ng handa ang NEVER missing sa Christmas table ninyo? Share your fave at baka ikaw ang swertehin 🎉

Sumali na! Here’s how:
1️⃣ Follow Juan365  at  i Download ang Juan365 APP https://apps.apple.com/ph/app/juan365/id6749568347 💙
2️⃣ Share this post para mas marami ang makasali 
3️⃣ Comment your User ID + attach a screenshot na naka-download ka na ng Juan365 App at naka-follow ka sa page 
4️⃣ Tag 5 friends para sabay-sabay ang saya! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","🎄✨ 14 Fridays na lang, Juankada! ✨🎄
Amoy Pasko na sa Juan365! 
Ano’ng handa ang NEVER missing sa Christmas table ninyo? Share your fave at baka ikaw ang swertehin 🎉

Sumali na! Here’s how:
1️⃣ Follow @[61572881214141:2048:Juan365]  at  i Download ang Juan365 APP https://apps.apple.com/ph/app/juan365/id6749568347 💙
2️⃣ Share this post para mas marami ang makasali 
3️⃣ Comment your User ID + attach a screenshot na naka-download ka na ng Juan365 App at naka-follow ka sa page 
4️⃣ Tag 5 friends para sabay-sabay ang saya! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,09/18/2025 21:00,,https://www.facebook.com/Juan365officialpage/videos/1365117415616220/,1,0,Videos,,,,,Lifetime,23474.0,19582.0,964.0,405.0,321.0,238.0,,685.0,432.0,,253.0,0.0,60922.372,3.062,0.0,,,2025-09-18 21:00:00,2025-09
122156337938762707,61572881214141,Juan365,"Discover the ultimate gaming experience with 759 Gaming —
sama na sa saya, Juankada!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Discover the ultimate gaming experience with 759 Gaming —
sama na sa saya, Juankada!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,09/18/2025 18:00,,https://www.facebook.com/Juan365officialpage/videos/1825113705030081/,1,0,Videos,,,,,Lifetime,12737.0,11483.0,598.0,297.0,232.0,69.0,,370.0,370.0,,,0.0,39507.694,3.701,0.0,,,2025-09-18 18:00:00,2025-09
122156304770762707,61572881214141,Juan365,"Salamat, Alas Pilipinas! 🇵🇭 

Ang bawat palo at puntos ay nagsalita ng tapang at pagmamahal sa Pilipinas. Mabuhay ang pusong palaban! ❤️💙

#Juan365PH #Juan365  #AllInJuanSaSaya #JuanKada #JuanSports",,0,09/18/2025 14:58,,https://www.facebook.com/Juan365officialpage/posts/pfbid023nS4nkTtDrM1TYxNZzkRaYjsuSzQMTZf6emsvb6GQm6JC4FhUkWMUSS19ZsxdNB7l,0,0,Photos,,,,,Lifetime,39167.0,23093.0,362.0,246.0,96.0,20.0,3.0,536.0,409.0,112.0,15.0,0.52,,,,,,2025-09-18 14:58:00,2025-09
122156276990762707,61572881214141,Juan365,"📣 ADVISORY: System Maintenance (Maya & GCash) – September 19, 2025

Hi Juankada!

Please be informed na may scheduled system maintenance ang ilang financial services sa September 19, 2025 (Friday).

🔧 Maya Maintenance

⏰ 2:00 AM – 3:00 AM

❌ Withdrawals temporarily unavailable

✅ Deposits remain available

🔧 GCash / BancNet Maintenance

⏰ 12:00 AM – 1:00 AM: GCash Card services

⏰ 1:00 AM – 2:00 AM: Bank Transfers and QRPH Payments via GCash

✅ Express Send will still be available

‼️ Plan your transactions ahead to avoid any inconvenience.

Salamat po sa inyong pang-unawa at patuloy na pagtitiwala! 🙏

#Juan365 #MaintenanceUpdateMAYA #QuickFixOnly #TheResponsibleJuan #AllInJuanSaSaya",,0,09/18/2025 09:57,,https://www.facebook.com/Juan365officialpage/posts/pfbid0FNx3a12CZ3ywYsoz5KrGyBbE1D3Sk26XXgVKMKXU9RbQKv6XszSWehfnxHvuTp73l,0,0,Photos,,,,,Lifetime,24515.0,14202.0,258.0,174.0,68.0,16.0,1.0,483.0,403.0,47.0,33.0,0.1,,,,1.0,,2025-09-18 09:57:00,2025-09
122156255732762707,61572881214141,Juan365,"Free Credits dust para sa maglalapag ng User ID!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/18/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0aBxZnepixxibsQzG2RPEsy8JXEUuv4LwrnCizN8fKrHTu3MC2hhDMgLQtaRsuYeCl,0,0,Photos,,,,,Lifetime,79376.0,42925.0,2045.0,722.0,1183.0,140.0,7.0,3589.0,3236.0,351.0,2.0,0.32,,,,5.0,,2025-09-18 07:00:00,2025-09
122156218118762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,09/18/2025 03:01,,https://www.facebook.com/Juan365officialpage/videos/1428730828433088/,1,0,Videos,,,,,Lifetime,21571.0,17554.0,851.0,523.0,276.0,52.0,,1033.0,932.0,,101.0,0.0,70747.646,4.022,0.0,,,2025-09-18 03:01:00,2025-09
122156194370762707,61572881214141,Juan365,"Ready na ba kayo, Juankada? 🏐💥 

🇵🇭 PHI vs IRN 🇮🇷 sa FIVB Men’s World Championship!

📅 Sept 18 | 🕠 5:30 PM

Suportahan ang ating mga manlalaro—ipakita ang lakas ng Pinoy! 💪

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,09/18/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02VxTFmqHCZLryoyyJv3QwP8qjop44K5FqDVr39bAXcgrxCzhG5aJ4x9ouqYutQ9sLl,0,0,Photos,,,,,Lifetime,22521.0,13770.0,280.0,204.0,48.0,28.0,3.0,212.0,129.0,43.0,40.0,0.16,,,,1.0,,2025-09-18 00:00:00,2025-09
122156159918762707,61572881214141,Juan365,"Sorry Juankada, nabusy yung creatives team namin eh! 😅 Ayaw din naman namin na hindi kayo ma-update kaya kami na muna nag-edit😁

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/17/2025 18:45,,https://www.facebook.com/Juan365officialpage/posts/pfbid0EjVRGV9W878s92ZLbcjH5qB7W1M9LdTAEEe1ZWzB52eMqghy26NW5nRrEobiPsQ3l,0,0,Photos,,,,,Lifetime,29267.0,17346.0,439.0,275.0,127.0,37.0,1.0,475.0,418.0,55.0,2.0,0.12,,,,4.0,,2025-09-17 18:45:00,2025-09
122156149100762707,61572881214141,Juan365,"Think fast. Play smart. Outsmart the Joker or get played!
Walang daya, walang takas—kaya mo ba siyang talunin? Prove it today!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan","Think fast. Play smart. Outsmart the Joker or get played!
Walang daya, walang takas—kaya mo ba siyang talunin? Prove it today!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan",20,09/17/2025 16:30,,https://www.facebook.com/Juan365officialpage/videos/1314083140410747/,1,0,Videos,,,,,Lifetime,18498.0,16767.0,417.0,280.0,99.0,38.0,,280.0,279.0,,1.0,0.06,68645.078,4.113,0.0,,,2025-09-17 16:30:00,2025-09
122156087396762707,61572881214141,Juan365,"Gaming is fun.
Overspending? Never.
Smart play is the real win.
Stay in Control, everyJuan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,09/17/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02eAcJoTvaFLK66avqYoCeF898ZhWJ4gKLLDD7N2sqZqAHUeykMTjVDiyjPhAFS8gHl,0,0,Photos,,,,,Lifetime,33845.0,20234.0,535.0,317.0,166.0,52.0,7.0,517.0,417.0,99.0,1.0,0.14,,,,1.0,,2025-09-17 07:00:00,2025-09
122156055200762707,61572881214141,Juan365,Your reel,,10,09/17/2025 03:01,,https://www.facebook.com/Juan365officialpage/videos/1477575853484393/,0,0,Videos,,,,,Lifetime,14828.0,18272.0,582.0,362.0,153.0,67.0,,246.0,242.0,,4.0,0.0,49286.066,2.604,0.0,,,2025-09-17 03:01:00,2025-09
122156031968762707,61572881214141,Juan365,"From World No. 88 to shocking the globe 🌍

Ginulat ng Alas Pilipinas Men ang World No. 21 Egypt para sa unang makasaysayang panalo sa 2025 FIVB Men’s World Championship! 🏐💥

History unlocked. ✨ Mabuhay ang Alas, Mabuhay ang PILIPINAS! 🇵🇭

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #JuanSports",,0,09/17/2025 00:01,,https://www.facebook.com/Juan365officialpage/posts/pfbid02czMSYoDS1ygD4B4oyEpKGU1pjK8RkSxEQYDEoG8UX45TrWvVi99ycVqV8norU2Mgl,0,0,Photos,,,,,Lifetime,30360.0,17360.0,413.0,285.0,79.0,49.0,3.0,343.0,243.0,76.0,24.0,0.07,,,,,,2025-09-17 00:01:00,2025-09
