Publish time,Post type,Title,Reactions,Comments,Shares,Total Engagement,Reach,Permalink
6/16/2025 22:03,Photos,"Ayon sa PAGCOR, ilan ang minimum na edad para makapaglaro sa Juan365?

Edad mo, pasado na ba? 🤔
Kung hindi pa, chill ka muna dyan!

Game responsibly, Juankada! 🎮

Register here: https://juan365.com/

#Juan365 #Juan365PH #AlInJuanSaSaya",201,134,36,371,9091,https://www.facebook.com/Juan365officialpage/posts/pfbid02fdnyPYcnNtHfWuQcRCHZYx2td26JQ64oqV7s2bZy4RtxrVbupfq4uoAVcL1exUcQl
11/16/2025 3:00,Photos,"Kung di mo pa natatry ang Juan365… this is your sign! Start your streak HERE! Download Juan365 APP now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",159,73,133,365,10108,https://www.facebook.com/Juan365officialpage/posts/pfbid0jUamnDBBgdHWyEyxibtAkbRSkg6mceHAnMTQxLo4tZSwLRAEJUB4WBNT66xqu6Lbl
7/8/2025 7:31,Photos,"🔧 Paalala: Scheduled Maintenance (BancNet - InstaPay)

Ang InstaPay sending at receiving services ay kasalukuyang under maintenance para mas mapabuti pa ang aming serbisyo.
🗓️ From: 10:00 PM, July 8, 2025
🗓️ To: 10:00 PM, July 10, 2025 (48 hours)

⏳ During this time, baka makaranas ka ng connection timeouts o transactions na walang final status.

💡 You can still use YHPayGcash for your transactions during the maintenance period.

🙏 Thank you for your patience and understanding! 

#Juan365  #Juan365PH #AllInJuanSaSaya",260,87,16,363,28793,https://www.facebook.com/Juan365officialpage/posts/pfbid02Sf7m6kz44CeJMxsQtNsL1BPzUQ6UTtzZ2WrJWXsRpyrTdJkdzpHiXuoFvFuVBYmgl
7/23/2025 19:00,Photos,"Sa bawat baha, may panganib na hindi agad nakikita.
Ang leptospirosis ay seryosong sakit na maaaring makuha mula sa kontaminadong tubig.
Maging maingat, lalo na sa mga sugat o bitak sa balat.

Kung may nararamdamang sintomas, huwag mag-atubiling magpatingin.
Para sa kalusugan ng everyJuan. 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",292,42,28,362,26243,https://www.facebook.com/Juan365officialpage/posts/pfbid0bcrDLUffbdUHDWLzaZE66m2asdRDp8XVNkDArtLDHfTL3CV7XgTqqnLPk46fX8EDl
6/19/2025 4:32,Reels,"See you there, JuanKada! 👀 Ready ka na ba mabasa? 💦 #Juan365 #Juan365PH #AllInJuanSaSaya #Regada2025 #WaterYouWaitingForBasaanNa #Juan365xRegada",280,34,43,357,8697,https://www.facebook.com/reel/1098475388768058/
9/12/2025 23:00,Photos,"Salamat, Alexa! 🇵🇭 

Ipinakita mo na tunay ang lakas at tapang ng isang Pilipino. Mabuhay ka! 💙👏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",271,60,25,356,17896,https://www.facebook.com/Juan365officialpage/posts/pfbid02e9xJWFPvgNeVZ7qxaurMb6pdKrrhqtkRCpCVPmvtbeSnPMDSghapBQtQinc4tjWnl
5/8/2025 19:10,Photos,"Kung magiging slot game ka ano ka?
Syempre yung 759 gaming slot ng Juan365, malambot! 😉

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365 #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitKayJuan #slotgames",237,42,76,355,2580,https://www.facebook.com/Juan365officialpage/posts/pfbid02pbXNA3QEVNLKs1vh2ovq4W9kxHNwZ2opBh57HgRU88adwK3yTwoedfScVCKsJgjQl
7/17/2025 0:00,Photos,"Real MVPs know when to play and when to pause.
Responsible gaming is the real flex. 💪🎰
Play safe, play smart, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",259,78,15,352,15526,https://www.facebook.com/Juan365officialpage/posts/pfbid0DBiibtkkzztmB781Lp6vrfH9N5y4rnJomfUbLC2iRUXWpmQS54aCDiE7LwmTcLaql
7/15/2025 4:00,Photos,"The Pambansang Kamao is back in action! 🔥 Don't miss Pacquiao vs Barrios for the WBC World Welterweight Championship on July 20, 2025. Kasama mo kami, Pambansang Kamao! Let’s bring the fight to the world! 🥊

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada  #TheResponsibleJuan  #pacquiaovsbarrios",275,35,42,352,16774,https://www.facebook.com/Juan365officialpage/posts/pfbid0L7irhuwAL49WN8sXig4CVPu6Jp2kFKsSf43S8NV4hS3YwT2AeXLMHabcs4GATiW6l
5/9/2025 19:00,Photos,"Saan ka madalas maka Bigwin? I-share mo nga sa comment para sabay-sabay pumaldo mga ka-Juan! 🤩🤑

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365  #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitKayJuan",239,33,73,345,1967,https://www.facebook.com/Juan365officialpage/posts/pfbid0iJ7Em8xVbcyNNpp4WeLGvrG2QPr4RKsASSFjz6bv1GM44i1kxYiVniuBBTEmgpcol
7/18/2025 0:00,Photos,"Walang pilitan. Walang ‘last na, promise.’
Kapag di na masaya, stop na.
Dahil ang laro, dapat good vibes—not stress.
🎲🚦
Control is cool. Play safe, EveryJUAN.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",219,95,28,342,16391,https://www.facebook.com/Juan365officialpage/posts/pfbid02ucZyL9mcbJzXguEawMiGrBA4t6mKpz627KabSQQqx78r3PkWa98MjHbvdgTNDLWGl
6/14/2025 18:00,Photos,"Happy Father’s Day sa lahat ng amazing dads out there! Saludo kami sa love, hard work, at sacrifices n’yo. 🫡 
You’re the real MVPs — we see you, we appreciate you, and we love you! 🧡💙

#Juan365 #Juan365PH #AllInJuanSaSaya",238,43,60,341,6102,https://www.facebook.com/Juan365officialpage/posts/pfbid02QumdrgbCXZi7auW5vASC4KjNC5A23qiLDZ2abjdL6DYWg4TLxGz8xXRLp1652wmKl
7/21/2025 6:00,Photos,"Laro lang ‘to, kaya dapat chill lang. 🎮
Si Juan, marunong magpahinga at magbudget.
Walang pressure, basta enjoy!
Keep it fun, keep it safe, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",263,65,13,341,17204,https://www.facebook.com/Juan365officialpage/posts/pfbid044vb4aL1qQ5TsapWqcC8maECYdMmZhKutayGQ4WmVWwyNcxRDFrZSW5Dukm2jAdHl
7/20/2025 22:43,Photos,"Grabe ka Dennis Trillo! 🔥
Congratulations for being awarded Best Actor at the 8th EDDYS.
Your Juan365 family proudly celebrates this milestone with you. 🎉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #BestActor #TheResponsibleJuan",275,56,7,338,16450,https://www.facebook.com/Juan365officialpage/posts/pfbid02E3JNvgWH3wm3gJNMFjqfd5enTZQWZWfWMVPnfVt7poMUX688zGFzHQKR2M6K3LC5l
7/22/2025 0:00,Photos,"🌧️ PAGASA Rainfall Advisory 🌧️
Alamin ang ibig sabihin ng bawat kulay ng babala sa ulan:
🟡 YELLOW – Monitor: Baka bumaha, bantayan ang lagay ng panahon.
🟠 ORANGE – Alert: Malakas ang ulan, maging handa lumikas.
🔴 RED – Evacuate: Malubhang pagbaha, lumikas kung kinakailangan!

Basta umuulan, ‘wag kampante. I-monitor ang balita at mag-ingat palagi, JuanKada! 🌧️💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",304,20,12,336,19804,https://www.facebook.com/Juan365officialpage/posts/pfbid0SyaGpzo2YT6HQw1eHkyHvMyT4BnGvDyyAtdET9axtNoBdzXBUL8LcDBAYH8RMWFxl
7/20/2025 0:00,Photos,"The Wise Juan knows the game—and the limits.
Hindi nagpapadala sa hype, may diskarte palagi.
Play smart. Play safe. 🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",221,93,16,330,13436,https://www.facebook.com/Juan365officialpage/posts/pfbid02u57j5nQXDunUrmwLjdnEfFugfCz4T4kn3VDNPq5fQULCqxxqjJFDjbRMUgdkfs3Zl
7/20/2025 3:24,Photos,"💥 Maraming Salamat Pambansang Kamao!💥

Manny “Pac‑Man” Pacquiao vs. Mario Barrios ends in a Majority Draw! 🥊

At 46 years old, Pacquiao proved he still has what it takes to go the distance against the reigning WBC champ. Barrios held his ground with power and precision, but the legend didn’t back down. 🔥

Was this Pacman’s last dance… or just the beginning of another epic run? 👀

#PacquiaoBarrios #BoxingLegend #PacmanReturns #WBC #MajorityDraw 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",281,28,13,322,19957,https://www.facebook.com/Juan365officialpage/posts/pfbid02dcPisgH4P5FBNqs1edgG6NrEAHiP1Gnwdi11MreuG2tgw5Y9KJfyLjWBLgJPVWbcl
7/13/2025 0:00,Photos,"Chill lang si Juan—may control, may limit.
Kaya niyang tumigil ‘pag kailangan. That’s real play. 🧠✅
Responsible gamer? Ganyan dapat, everyJUAN. 🎮🔒

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",244,51,27,322,17455,https://www.facebook.com/Juan365officialpage/posts/pfbid022Rh7ndJNs7qTc2ecYnqYEeBMEytrjLBY4adHcM46WmC7FGHqBVk47oUurP12aJpnl
5/10/2025 18:00,Photos,"Kung may Grand Prize sa pagmamahal, panalong-panalo na si Mommy! 🏆
Happy Mother’s Day sa lahat ng nanay na laging all-in pagdating sa pamilya! 💖

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365  #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitKayJuan",244,28,49,321,2279,https://www.facebook.com/Juan365officialpage/posts/pfbid02udsyvapujdn6XEuBu6KrqhvGMRVdyehA51W92RyM4BhpovkCeAnjXdSgnmfjb7oyl
5/6/2025 3:02,Photos,"Naabutan mo ba 'to? Dapat tatlo na anak mo😅
Comment mo nga kung alam mo 'to!

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippine

#Juan365 #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitSiJuan #batang90s",231,18,67,316,1900,https://www.facebook.com/Juan365officialpage/posts/pfbid0GwhkgRCv2Y9SMhNzbD5ypDUWUPPcdY5EaPXyH6KdwoaLiygWPBD3VH8JJDAZKJWol
11/23/2025 19:03,Text,"Congratulations, Juankada Michael! 📱✨ Our Supresa ni Juan iPhone 17 winner! Sumali na rin kayo — Malay mo, ikaw na ang next winner! Dahil sa Juan365, All in Juan sa saya! 

Check the comment section Juankada! 🤭

#Juan365 #AllInJuanSaSaya  #SurpresaNiJuan",225,87,0,312,8153,https://www.facebook.com/Juan365officialpage/posts/pfbid029JCZeAKzVCEZ8FMa3r8zUVrM2KS3ufXYyRVDbxXtmJVUZZ9ngYqHZd16xxL4gCCXl
6/23/2025 19:00,Photos,"Handang-handa na ang Juankada para sa basaan ng taon! 💦 

Kita-kits sa Regada, everyJUAN! 💃🕺💦

#Juan365 #Juan365PH #AllInJuanSaSaya #Juan365xRegada #Regada2025 #JuanKada",262,10,39,311,12782,https://www.facebook.com/Juan365officialpage/posts/pfbid02gJEaheeMKmSX4mR8byAPMU89Vz3yQ8LSWBVob6Y1ipRGDMQz9GAwyPd7EMB3cMTMl
7/12/2025 19:00,Photos,"Make every Sunday extra lucky—kasama si Juan sa swertehan! 🍀🎰
Walang dull moments, puro good vibes!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",219,63,29,311,11615,https://www.facebook.com/Juan365officialpage/posts/pfbid0MDih2gD6MYqC7k5ph5Y3Rg6F5jWuQXWJAGNEYoW2ZK2DiCPRKGKFNkSz4MKB8DxBl
7/21/2025 1:22,Photos,"🎬 Box Office Hero, indeed! 🌟
Panalo ka na naman, Dennis Trillo ! 🏆
Congrats sa Box Office Hero award sa 8th EDDYS para sa Green Bones! 🎥
Walang duda—galing at puso ang dala mo sa bawat eksena. 🔥
Proud kami sa’yo, idol ka ng everyJUAN! 🙌💙
Keep shining! 💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #BoxOfficeHero #TheResponsibleJuan #DennisTrillo",270,24,15,309,16594,https://www.facebook.com/Juan365officialpage/posts/pfbid034CTXY7c92kENB57ekpGf9ifvMXGAP1jx1Cxve7poucxYe4oj49Vk1FP9p1Zmk8Jkl
11/22/2025 0:07,Live,,237,70,0,307,9152,https://www.facebook.com/Juan365officialpage/posts/pfbid02NSVBcnNtWGyZbqQUjEmkzqWK4NpsQgq4ceXWhqLeGdwLVnFMXbg1Y3BkK7QXfZSil
11/23/2025 23:53,Live,,228,79,0,307,9397,https://www.facebook.com/Juan365officialpage/posts/pfbid01QB3dPsNLVtvEumSm2GKcR7dBQU8EDxFEs8tpC4Lx5eehk5NvYz9AZ9ZNTyrr3T6l
12/2/2025 0:50,Live,,228,76,0,304,8402,https://www.facebook.com/Juan365officialpage/posts/pfbid0jqYwH85uvqcN2bAr9JHem8qiVfWvMjJ87P2J746ko1QBA5gajceJDLuCbBt52LBKl
8/9/2025 2:44,Photos,"Mula sa unang tip-off hanggang sa huling buzzer, naglaro nang buong puso ang Gilas Pilipinas kontra Iraq.

Final Score: 🇵🇭 Philippines 66 – 57 🇮🇶 Iraq

Congrats, Gilas Pilipinas! Pinatunayan na sa disiplina, determinasyon, at #Puso — kaya nakuha ang tamis na tagumpay! 💪🇵🇭

Isang laban, isang panalo — mas lalong gigil para sa susunod na hamon. 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanMillion #Juankada #TheResponsibleJuan",249,42,10,301,26205,https://www.facebook.com/Juan365officialpage/posts/pfbid0pL8JegtB26LgnbZh168ZN9tzRj3xCRKERtnECVgXRTvSLU5CS6YgfTgHdC36dBFKl
4/30/2025 19:00,Photos,"Ipagdiwang ang sipag at dedikasyon ng manggagawang Pilipino! 🇵🇭 Saludo ang Juan365 sa inyo! Kayo ang tunay na panalo! 😊🙌

 ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippine

#Juan365 #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitSiJuan #LaborDay",259,5,36,300,1562,https://www.facebook.com/Juan365officialpage/posts/pfbid02Y8haJ7kfkg7JULxnb9wXtYx3GVEyBZhet6wQRX1TEurAT4LNjUt6L3WpQbHU5iuDl
11/30/2025 23:21,Photos,"Uy, may something! Ano kaya ang gagawin nila?
Comment mo nga ang sagot mo + User ID, tingnan natin kung tama ang hula mo.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",208,54,32,294,26679,https://www.facebook.com/Juan365officialpage/posts/pfbid02tquGL2Sh3qH96HWN1PkNPzErXPzzdaTA5nRCuUEr3Wjtoz1YDxGcoDfrxz9axnYEl
7/18/2025 20:14,Photos,"Big moments call for big players — and June Mar Fajardo delivered. 🫡
33points, 11 rebounds, while shooting a crazy 12/15 from the floor. Hindi lang siya naglaro, siya ang nanguna. 💪
Player of the Game for a reason! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",206,61,22,289,14061,https://www.facebook.com/Juan365officialpage/posts/pfbid0rbBL1tZj4fQ6rtLa2VJbjk6QAUKkAvjvGdN22YaGr5rRFXK2RaLQ9GJtz8Qiq3aal
7/20/2025 8:27,Photos,"🏀 Player of the Game Alert! 🔥

Jericho Cruz showed out on the court tonight — clutch plays, big buckets, and hustle all game long! 💪
Stats don’t lie: 23 pts • 5/7 3pt FG • 6/7 FT

Bida sa opensa, Mainit na shooting. 🙌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",215,62,8,285,15852,https://www.facebook.com/Juan365officialpage/posts/pfbid0GwNkXowbEyMPwpwdzUWhr7gJVo8XfSHQE6F6JYA46d5v2amdzHUpp8EcBnaEVR11l
7/13/2025 19:00,Photos,"Ayaw mo ma-FOMO? Join ka na sa Juan365 Official Group! ✨
👉 https://www.facebook.com/groups/juan365officialgroup
Don’t miss out on updates, promos, and good vibes! 🎉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",198,67,18,283,11670,https://www.facebook.com/Juan365officialpage/posts/pfbid0oRVE916oYfiDt6Dte221WphTuLjJrVc2hvuMeyVjQs5PMcMbXCbpWMo8vYp5Hs1Dl
7/18/2025 3:22,Photos,"🏆 The PBA Philippine Cup Finals heats up! 🔥 Game 3 is here as TNT Tropang Giga face off against the San Miguel Beermen! Who will claim the win tonight? Tune in at 7:30 PM!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",190,75,14,279,14629,https://www.facebook.com/Juan365officialpage/posts/pfbid02WnHdSbrVBeHhtxpZVF58XMuhxqR6zFqMTTxUk1pLFYNqHcPFsCZpaDcm4eRWuEmJl
11/28/2025 22:11,Photos,"Huwag palampasin ang saya—join na sa JuanSports at i-share ang post na ito!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",160,65,51,276,14092,https://www.facebook.com/Juan365officialpage/posts/pfbid0vpnuwgxry47cgjRQWg1L2EJetUJsm1yQYSqKr91fLyxZZYncHCdGSDMQNz8qkcqhl
11/29/2025 22:49,Photos,"Ngayong November 30, ipinagdiriwang nating mga Pilipino ang ""Bonifacio Day"". 🇵🇭

Sa Araw ni Bonifacio, alalahanin natin ang kabayanihan at panawagan niya sa pagkakaisa. Gamitin natin ang aral ng Katipunan—ang pag-ibig sa bayan at ang tapang na ipaglaban ang kalayaan. 

Mabuhay ang dakilang Anak ng Bayan!

#Juan365Cares #JuanKada #BonifacioDay",203,40,31,274,18799,https://www.facebook.com/Juan365officialpage/posts/pfbid0djpWNgVtwXAM7E1tEE1KUB4Q3cJgVAq5LgCBv3Yet2kek1Vge6P1vfekFqXc6Pqql
6/24/2025 19:00,Photos,"Pagalingan maghanap! Si Juan ay nandiyan lang… pero nasaan? 🤔 👀

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya",203,43,23,269,10755,https://www.facebook.com/Juan365officialpage/posts/pfbid0U49p3bY6B7huqRXhP6FwytvvmdLHgX8v7g2VvNksMTMERm7EJuazDrouHcZn1mn3l
7/15/2025 0:00,Photos,"Si Juan, marunong mag-‘enough na for today’.
Alam niya kung kailan dapat i-press ang spin, at kailan i-press ang exit. 🎰🚪

Game responsibly, everyJUAN. 🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",211,44,12,267,12151,https://www.facebook.com/Juan365officialpage/posts/pfbid02fwvUNRYUKsCA93i9VJDhpU2V1fmb8quYCPBAhZCuJuVtAHQv9BSwjNAPzJd1qKjyl
7/16/2025 9:01,Photos,"🔥 PLAYER OF THE GAME 🔥

Don Trollano comes up CLUTCH in PBA Finals Game 2! 💪

The San Miguel Beerman sharpshooter drops 22 points, grabs 6 rebounds, and shoots an efficient 10/16 from the fieldto lead the charge against TNT Tropang 5G! 🏀💥

Big-time players show up in big-time moments — and Don Trollano delivered! 🔴⚪️ 

#FearTheBeer🍺
#PlayerOfTheGame #DonTrollano #SanMiguelBeermen #SMBvsTNT #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",199,54,9,262,14511,https://www.facebook.com/Juan365officialpage/posts/pfbid0SyMc4bHUgnVhpwCzgSAaoxmGtmNqhspNbr7jomJzuAddb73AuTxESsy5HNKJL9pgl
11/30/2025 0:45,Live,,208,53,0,261,8455,https://www.facebook.com/Juan365officialpage/posts/pfbid02pQGwjAfSsHUWigrgpFppJytgugSF5BSmbzEgQhfMh9y7G8axhLxPiSodThwjuoLUl
11/30/2025 23:54,Live,,218,43,0,261,8831,https://www.facebook.com/Juan365officialpage/posts/pfbid0fYmdpDADGJCkLYQajASk6CgMP4DqLhdDkSVWxZ42n6Q2GVLkwA3k5Zi3XBxmH5q7l
11/17/2025 1:38,Photos,"Don't forget to follow JuanSports – your bagong go-to hangout for fresh & fast sports updates! 🏀⚽🏈

 Like, Follow, and Share para lagi kang game-ready at updated sa lahat ng latest sports action! 🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",156,80,20,256,21161,https://www.facebook.com/Juan365officialpage/posts/pfbid021mFV3Hdi5iUYEzo9b7tNyGdF4rjWVE1dBk4yZDko5YDjUpEn8jDASmujWErQHHHsl
11/23/2025 0:23,Live,,219,32,0,251,8116,https://www.facebook.com/Juan365officialpage/posts/pfbid023FrX3En67jKkKj3Gg7kmvEFfx5J1Tj8qLyqpJSPCho1AzahKPZ3uGxVGRMXqtW5Nl
12/2/2025 1:56,Photos,"Huwag palampasin ang saya! — join JuanSports now react heart and share this post bago ka ma-late! 🔥👇

#Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",176,40,34,250,20035,https://www.facebook.com/Juan365officialpage/posts/pfbid0TGW6beRCH25uM5evk7J1AZbjeVzuFQkQdg2pDZ3otFkmW4JU8XhoXDttp4sioe2nl
11/21/2025 0:35,Live,,190,55,0,245,6167,https://www.facebook.com/Juan365officialpage/posts/pfbid029KqaPCecQuactX8sVCx5buNYz2x31LwkF71qbL2rYEgiVp2E3rpCh7eLWzZNgJWQl
5/11/2025 18:00,Photos,"May 12 na! Huwag kalimutang bumoto — dahil mahalaga ang boses ng bawat Juan! 💬🇵🇭 

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365  #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitKayJuan #VoteWisely",212,9,17,238,1606,https://www.facebook.com/Juan365officialpage/posts/pfbid032aY8KpXxdZNe667w7BfTx636nRrDoE32uMgjKCxNjMmK5tcKNvjrc2UVvs5tYVQxl
7/16/2025 0:00,Photos,"🏀🔥 Game 2 ng PBA Philippine Cup Finals!
San Miguel Beermen 🆚 Tropang TNT — sagupaan ng lakas at diskarte!
Ngayong July 16, abangan kung sino ang uusad sa laban!
Sino ang bet mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada  #TheResponsibleJuan",183,37,14,234,15184,https://www.facebook.com/Juan365officialpage/posts/pfbid0GJnoHv76EpD2KrnfUH1M29BMvZ9Eqeq3TNWK8vURgR2HpzjRr8dXhVjDUGzVrC31l
11/29/2025 22:07,Photos,"Join the hype with JuanSports!
From epic games to all the latest sports news, follow us today! 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",142,65,24,231,16878,https://www.facebook.com/Juan365officialpage/posts/pfbid0Er3UEeRypo7CVhKAiQ3YdQYWhVpWCZX3MU1dUeLRaYMKiHYJCF6HCUuLxr6eiutil
11/24/2025 23:35,Live,,177,52,0,229,8602,https://www.facebook.com/Juan365officialpage/posts/pfbid022yoNLDC7oriVkCVGpcJwrZCcPtKykqu8GLmoEwnoCkivyVwkhmFLW2JUNkSa843Wl
11/15/2025 18:00,Videos,"Kilalanin natin si Nanay Conchita, ang isa nating beneficiary ng Juan365 Cares na nakipag-KwentuJuan sa atin. 

Tunghayan natin ang kwentong-laban niya at sama-sama nating subaybayan ang kanyang istorya. 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #NanayConchita",161,65,0,226,3595,https://www.facebook.com/Juan365officialpage/posts/pfbid02ncrSn1HmrzAEjH44KBmc7PR57Uopyyu82GqAyu4wGQoRJc3cSCANxNc9XwQVkimml
